# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
#  5  2  33.0778  0.1679  0.2133  0.4172  0.3848  0.2653  161.8062  315.7372  160.6973
  6  0  33.7107  0.0576  0.0920  0.4524  0.3513  0.2377  928.6022  578.5204  301.2701
  6  2  37.6792  0.0589  0.0511  0.3698  0.2157  0.1385  825.2854  394.0923  249.9144
  7  0  38.3153  0.0246  0.0256  0.1939  0.1128  0.0704  2530.6908  1350.8366  810.1234
  7  2  42.2389  0.0376  0.0328  0.3752  0.2105  0.1099  1873.4036  739.4985  481.5407
  8  0  42.9449  0.0217  0.0229  0.1889  0.0868  0.0618  3968.3139  1762.0124  1165.0205
  8  2  47.2026  0.1062  0.0930  0.9087  0.0670  0.1488  1035.3971  201.3378  173.8561
  9  0  47.8362  0.0206  0.0219  0.1687  0.0668  0.0505  5976.0375  2664.7058  1647.6078
#  9  2  51.9206  0.1081  0.1050  0.9387  0.0474  0.1183  1366.2795  241.8275  274.6533
# 10  0  52.6254  0.2170  0.2087  0.8029  0.1399  0.2421  433.7495  407.8917  425.6484
 10  2  56.8386  0.0789  0.0654  0.6924  0.2013  0.2485  562.1995  172.2042  118.7367
 11  0  57.4636  0.0385  0.0435  0.2672  0.1424  0.0814  1238.3598  563.8129  378.1572
