# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  8  2  101.5747  0.0508  0.0499  0.2744  0.1058  0.0881  355.3386  185.2959  111.4148
  9  0  102.7760  0.0175  0.0159  0.1093  0.0369  0.0301  2157.5973  1202.4255  662.5273
  9  2  111.3459  0.0575  0.0531  0.4110  0.1772  0.1201  372.3253  150.9639  105.5425
 10  0  112.6584  0.0139  0.0143  0.1063  0.0346  0.0303  3024.6536  1778.4185  943.9813
 10  2  121.4798  0.0203  0.0197  0.1923  0.0504  0.0405  1760.4747  664.2770  443.9654
 11  0  122.7323  0.0159  0.0162  0.1549  0.0374  0.0358  3521.2673  1806.5449  853.3678
 11  2  131.4943  0.0319  0.0314  0.3779  0.0915  0.0731  1091.2482  300.3611  225.5416
 12  0  132.7395  0.0164  0.0159  0.1556  0.0493  0.0361  3245.3078  1304.0001  908.6540
 12  2  141.6335  0.1584  0.0753  0.6461  0.2531  0.4276  215.5227  157.0648  60.6230
 13  0  142.8925  0.0251  0.0387  0.1859  0.1988  0.0832  874.3726  609.4320  347.6434
