# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  3  2  28.2888  0.4017  0.0983  0.1849  0.2844  0.1227  8.8978  227.1874  8.6838
  4  0  28.7197  0.0259  0.0247  0.0995  0.0561  0.0491  1577.1246  1849.2734  1013.0875
  4  2  32.5634  0.3147  0.0488  0.1668  0.1080  0.1211  6.3071  186.2909  6.1335
  5  0  33.3976  0.0136  0.0147  0.0893  0.0286  0.0243  7319.2075  3311.2692  2775.0033
  5  2  37.1632  0.0651  0.0977  0.5443  0.0478  0.0580  1236.0303  268.1419  227.2969
  6  0  37.8622  0.0116  0.0102  0.1096  0.0207  0.0204  10590.1861  3272.7579  2249.4097
  6  2  41.6746  0.0805  0.0719  0.4670  0.1547  0.2332  1101.5169  683.6976  377.4725
  7  0  42.4270  0.0299  0.0271  0.3221  0.0778  0.0587  6074.7517  1876.2106  1229.3621
  7  2  46.6036  0.0124  0.0134  0.1546  0.0438  0.0344  8824.1281  2063.4378  2278.4177
  8  0  47.3283  0.0135  0.0180  0.1520  0.0449  0.0316  11864.9538  4183.0323  2758.1826
  8  2  51.3794  0.0333  0.0328  0.2392  0.0653  0.0569  2555.9988  1180.9900  580.3375
  9  0  51.9666  0.0241  0.0281  0.2417  0.0382  0.0345  4357.2814  898.2257  919.7309
  9  2  56.0970  0.0331  0.0518  0.4544  0.3489  0.1387  1255.1871  503.7856  344.9737
 10  0  56.8498  0.0336  0.0427  0.3320  0.0861  0.0728  1435.0781  472.2610  473.5194
 10  2  61.2261  0.0569  0.1007  0.3462  0.0834  0.0955  504.3443  180.9792  148.8611
 11  0  61.7246  0.0413  0.0560  0.2481  0.1247  0.0645  928.8454  362.0450  246.3285
