# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
#  6  2  53.5637  0.2296  0.4063  0.4189  0.3930  0.2648  53.4891  101.4696  52.5598
  7  0  54.6076  0.0326  0.0395  0.2779  0.1559  0.0980  1004.2928  492.8999  314.9283
  7  2  60.0375  0.0194  0.0200  0.1455  0.0747  0.0494  1155.1458  637.9683  378.2378
  8  0  60.8207  0.0256  0.0256  0.2534  0.0798  0.0579  1734.5766  611.7624  436.9929
  8  2  66.6155  0.0505  0.0512  0.4877  0.1902  0.1629  458.5592  177.3051  111.2077
  9  0  67.4569  0.0072  0.0075  0.0583  0.0158  0.0126  17645.0980  8574.8676  5356.6676
  9  2  73.3314  0.0174  0.0179  0.1675  0.0551  0.0409  1811.7499  731.1862  498.6280
 10  0  74.1769  0.0149  0.0149  0.1860  0.0455  0.0387  6188.2636  2300.3006  1487.6945
 10  2  79.9905  0.0235  0.0228  0.2682  0.0694  0.0543  1456.5292  459.2675  333.4145
 11  0  80.8077  0.0192  0.0196  0.2501  0.0632  0.0506  2965.8728  946.0894  645.8482
 11  2  86.7362  0.0542  0.0476  0.5179  0.2476  0.1516  472.7290  150.0300  99.6183
 12  0  87.5659  0.0371  0.0448  0.3415  0.1945  0.1200  664.8726  275.1634  178.9274
 12  2  93.6250  0.1298  0.1303  0.6768  0.2171  0.2667  121.0331  46.4167  43.8152
 13  0  94.4025  0.0654  0.0824  0.4597  0.2263  0.1517  340.3985  119.0592  82.7053
