# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  3  2  21.5771  0.3174  0.5199  0.5284  0.2865  0.3181  96.6403  754.9331  96.1422
  4  0  22.1598  0.3321  0.4139  0.2956  0.4534  0.2000  41.7053  1375.1432  41.0750
  4  2  24.9746  0.1041  0.1217  0.5435  0.2468  0.2275  1186.6002  557.5219  418.2594
  5  0  25.6895  0.0360  0.0196  0.1051  0.1861  0.0582  4587.4674  5925.1675  2622.5261
  5  2  28.5668  0.0165  0.0214  0.1543  0.1014  0.0583  6294.7513  4066.2955  2280.8675
  6  0  29.1246  0.0121  0.0124  0.1053  0.0387  0.0404  18900.1222  14701.5992  6032.5359
  6  2  32.2326  0.1178  0.0528  0.7507  0.1507  0.3883  2062.9116  711.6004  421.4232
  7  0  32.8284  0.0144  0.0162  0.0971  0.0370  0.0274  24565.1979  10443.5908  7897.8692
  7  2  36.0461  0.0321  0.0248  0.2330  0.0869  0.0481  4929.9576  1600.1946  1328.4100
  8  0  36.5475  0.0228  0.0190  0.1893  0.0578  0.0504  9882.9945  4269.4137  2727.7532
  8  2  39.6528  0.0372  0.0306  0.3551  0.1604  0.1143  2362.0938  911.9822  547.4604
  9  0  40.2451  0.0264  0.0289  0.2170  0.0907  0.0722  4306.9020  1912.3338  1107.3297
  9  2  43.5528  0.1120  0.1511  0.3030  0.5411  0.1914  752.5134  870.8495  750.2308
 10  0  43.9520  0.0600  0.0891  0.4756  0.1675  0.2811  1753.7905  560.7022  530.9238
