# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
#  6  2  49.1386  0.4802  0.2988  0.1891  0.2405  0.1467  1.7846  24.0784  1.6814
  7  0  50.2917  0.0521  0.0453  0.2855  0.1867  0.1432  404.2646  304.2734  155.5563
  7  2  55.3637  0.0740  0.0897  0.4410  0.1793  0.1386  174.8544  84.7408  57.2745
  8  0  56.1826  0.0164  0.0173  0.1070  0.0473  0.0391  1545.8544  1146.9580  536.6648
#  8  2  61.3547  0.0296  0.3979  0.1216  0.1925  0.0863  191.7654  1041.4614  191.2775
#  9  0  62.4931  0.0052  0.0114  0.9851  0.0112  0.0219  1896.4819  165.6262  154.7353
  9  2  67.6351  0.0150  0.0145  0.1206  0.0444  0.0352  1604.2184  878.8973  502.4550
 10  0  68.4259  0.0126  0.0135  0.1279  0.0429  0.0435  5536.5893  4982.6681  1936.3925
 10  2  73.8506  0.0835  0.0521  0.7995  0.1456  0.2647  457.6765  117.0648  77.7408
 11  0  74.5625  0.0175  0.0167  0.1550  0.0621  0.0392  2544.2593  1076.3652  707.5130
 11  2  80.0924  0.0577  0.0636  0.7110  0.1853  0.1668  321.4986  80.6029  53.6750
 12  0  80.7861  0.0193  0.0184  0.1424  0.0516  0.0437  1239.5341  670.1688  372.8163
 12  2  86.3541  0.0847  0.1113  0.9011  0.0748  0.1699  179.9019  34.1301  30.3301
 13  0  87.0531  0.0335  0.0332  0.1973  0.0905  0.0713  440.9510  233.2791  134.6103
