# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  8  2  97.3088  0.1084  0.1243  0.9246  0.0560  0.1165  85.1840  17.3269  15.1168
  9  0  98.7285  0.0545  0.0506  0.4507  0.2513  0.1619  160.5885  72.7072  45.2866
  9  2  106.9010  0.0934  0.0947  0.8780  0.0915  0.1766  77.7131  17.3976  14.1494
 10  0  108.1823  0.0158  0.0161  0.1433  0.0431  0.0336  881.5944  370.6035  240.1309
 10  2  116.7787  0.0771  0.0710  0.7612  0.1574  0.1762  114.4350  27.9431  20.1889
 11  0  117.8723  0.0137  0.0131  0.1211  0.0386  0.0311  1326.7332  641.5510  376.7111
 11  2  126.2804  0.0807  0.0811  0.8771  0.0909  0.1614  105.9681  21.4460  17.3113
 12  0  127.4815  0.0162  0.0157  0.1625  0.0501  0.0398  1123.1170  472.8103  298.4786
 12  2  135.9250  0.0944  0.1052  0.8423  0.1138  0.1634  81.0065  19.0476  15.8479
 13  0  137.2381  0.0702  0.0689  0.5625  0.2826  0.2575  108.7609  56.6019  30.7576
