# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  4  1  18.2126  0.0218  0.0237  0.1790  0.0902  0.0665  5603.3403  3007.0502  1764.4107
  5  0  19.4991  0.0204  0.0220  0.1515  0.2821  0.1085  10827.9216  15357.7349  4602.9222
  5  1  20.8292  0.0155  0.0185  0.1690  0.0417  0.0315  11037.4133  3658.2675  2661.7743
  5  2  21.7406  0.0210  0.0181  0.1009  0.0552  0.0367  12482.6926  10882.4034  4683.4010
  6  0  22.0725  0.0252  0.0248  0.2033  0.0828  0.0639  14081.5935  6735.4459  4246.5120
  6  1  23.5474  0.0115  0.0119  0.1163  0.0301  0.0250  19709.8055  8534.6502  5359.5804
  6  2  24.5536  0.0114  0.0115  0.0595  0.0368  0.0215  36368.6307  26338.0571  14588.2167
  7  0  24.8565  0.0433  0.0560  0.5310  0.1298  0.1024  9637.5889  2146.8364  1905.6599
  7  1  26.3943  0.0121  0.0119  0.1179  0.0326  0.0284  24560.1382  12629.3122  6672.9527
  7  2  27.3599  0.0231  0.0194  0.1967  0.0551  0.0523  10616.6077  3550.9040  2385.4575
  8  0  27.7210  0.0148  0.0153  0.1255  0.0362  0.0320  26710.2713  12413.9445  6787.9963
  8  1  29.1661  0.0108  0.0120  0.0917  0.0292  0.0259  15759.1216  9835.6690  5001.2150
  9  1  31.9984  0.0190  0.0189  0.1977  0.0464  0.0423  5867.1119  2179.5047  1419.4479
  9  2  33.1136  0.0677  0.0616  0.3628  0.1321  0.1418  2655.7787  914.1169  649.6852
 10  1  34.9633  0.0496  0.0462  0.3910  0.1869  0.1205  803.3683  321.6771  224.8874
