# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  5  2  32.7811  0.2315  0.2793  0.6799  0.2099  0.3405  2.7975  46.0239  2.6667
  6  0  33.2931  0.0144  0.0138  0.0701  0.0453  0.0264  5634.6898  4698.5547  2340.6646
  6  2  37.2150  0.1312  0.0951  0.6972  0.2052  0.3336  828.7504  347.7881  237.3649
  7  0  37.8329  0.0152  0.0159  0.1030  0.0501  0.0320  7896.6832  3726.5756  2553.4589
  7  2  41.7234  0.0400  0.0495  0.3871  0.4619  0.1470  2370.4971  996.1869  609.9809
  8  0  42.4131  0.0134  0.0148  0.1143  0.0381  0.0298  13625.6848  5825.7818  3808.1979
  8  2  46.5001  0.0380  0.0414  0.4804  0.2691  0.1239  3145.5158  970.8752  711.9883
  9  0  47.2084  0.0159  0.0156  0.1393  0.0375  0.0293  11249.9398  3494.9108  2831.2172
  9  2  51.2969  0.0925  0.1005  0.7602  0.1748  0.2053  1039.8734  260.0278  208.7867
 10  0  52.0057  0.0245  0.0254  0.2249  0.0907  0.0640  4520.7997  2032.4519  1234.2440
 10  2  56.1505  0.1736  0.1456  0.7732  0.1673  0.2501  611.2184  192.6066  209.9104
 11  0  56.7993  0.1680  0.1390  0.4858  0.2810  0.2561  662.9209  420.8397  601.8123
