# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  4  0  21.4179  0.0174  0.0170  0.0715  0.0755  0.0433  6471.1038  9724.4307  3494.3479
  4  2  24.4534  0.0209  0.0511  0.0722  0.1383  0.0403  2595.6315  3240.4426  1693.4317
  5  0  24.8720  0.0213  0.0224  0.0946  0.0598  0.0383  5987.5600  4661.9694  2483.0611
  5  1  26.5997  0.0255  0.0256  0.2070  0.0416  0.0583  4709.1682  2045.6387  1098.2777
  5  2  27.7362  0.0139  0.0136  0.0754  0.0310  0.0303  7400.5893  4634.7632  2423.0861
  6  0  28.2040  0.0084  0.0088  0.0618  0.0238  0.0142  50507.8418  13817.5480  22448.2564
  6  1  30.0309  0.0168  0.0160  0.1255  0.0363  0.0270  7895.5873  3279.8161  2135.4656
  6  2  31.3007  0.0187  0.0174  0.1552  0.0417  0.0380  11113.7562  3995.6046  2916.4257
  7  0  31.7631  0.0151  0.0154  0.1303  0.0468  0.0341  17729.7247  9648.7396  4961.0434
  7  1  33.6234  0.0180  0.0166  0.1916  0.0403  0.0333  8688.8617  2724.0445  1920.4116
  7  2  34.8520  0.0242  0.0226  0.1929  0.0433  0.0432  6409.7994  2156.5004  1464.7705
  8  0  35.2819  0.0114  0.0123  0.1076  0.0379  0.0266  26047.6922  13409.2662  7338.1595
  8  1  37.1622  0.0128  0.0126  0.1220  0.0182  0.0257  11021.0079  4251.2312  2372.8408
  8  2  38.4421  0.0188  0.0208  0.1833  0.0466  0.0501  7068.8409  2977.2127  1943.5528
  9  0  38.9103  0.0170  0.0171  0.1343  0.0599  0.0449  7691.4135  4450.0469  2380.2252
  9  1  40.8123  0.0184  0.0193  0.1785  0.0450  0.0369  3447.7172  1133.7524  834.4738
  9  2  42.0362  0.0469  0.0338  0.2068  0.0705  0.0699  1506.5900  661.9210  447.7111
 10  0  42.4938  0.0355  0.0352  0.2494  0.0373  0.0696  2419.1782  792.7952  600.7863
 10  1  44.5043  0.0354  0.0420  0.2610  0.0284  0.0411  925.5004  263.0896  203.8582
