# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  5  0  29.2712  0.1900  0.1079  0.5039  0.1934  0.2313  425.0861  404.3460  413.2544
  5  1  31.3598  0.0297  0.0318  0.1840  0.0599  0.0528  1531.4669  717.2006  436.8521
  5  2  32.6029  0.0287  0.0218  0.1216  0.0683  0.0552  2418.3831  2468.4119  883.1328
  6  0  33.1543  0.0216  0.0209  0.1536  0.0470  0.0383  4542.2843  1892.1682  1280.2367
  6  1  35.2307  0.0226  0.0222  0.2043  0.0701  0.0518  2672.5554  1266.8280  743.5317
  6  2  36.6353  0.0357  0.0371  0.2777  0.1558  0.0831  1677.0406  705.1295  468.9916
  7  0  37.2105  0.0161  0.0163  0.1426  0.0405  0.0312  8345.5386  2913.7722  2263.2904
  7  1  39.4393  0.0148  0.0152  0.1511  0.0391  0.0440  6447.8720  4473.1185  1785.9752
  7  2  40.8421  0.0129  0.0124  0.1090  0.0416  0.0265  8448.0910  3626.9891  2795.6215
  8  0  41.3725  0.0129  0.0137  0.1135  0.0400  0.0262  8608.3482  2972.0076  2332.5083
  8  1  43.5220  0.0188  0.0189  0.2333  0.0576  0.0427  3628.7002  1150.6585  857.8536
  8  2  45.0211  0.0503  0.0391  0.2933  0.1145  0.0886  1687.4118  597.7144  415.4369
  9  0  45.4489  0.0229  0.0272  0.1523  0.0763  0.0664  4410.6809  2803.1743  1354.0854
  9  1  47.7364  0.0320  0.0316  0.4021  0.0867  0.0855  1117.3019  326.4451  221.2218
  9  2  49.2091  0.0332  0.0366  0.3572  0.1301  0.1545  648.8973  345.5803  184.8869
 10  0  49.7725  0.0298  0.0303  0.2186  0.0847  0.0745  1532.9052  716.0611  446.2802
 10  1  51.9695  0.0433  0.0455  0.4525  0.1745  0.1056  418.3233  128.4585  98.4836
