# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  6  2  45.7232  0.0000  0.0000  0.5093  0.0000  0.0000  1908.4030  0.0000  0.0000
  7  0  46.3785  0.0000  0.0000  0.3808  0.0000  0.0000  2398.2965  0.0000  0.0000
  7  2  51.2176  0.0000  0.0000  0.0158  0.0000  0.0000  258.5314  0.0000  0.0000
  8  0  52.0784  0.0000  0.0000  0.2524  0.0000  0.0000  2410.3788  0.0000  0.0000
  8  2  57.0187  0.0000  0.0000  0.4403  0.0000  0.0000  600.4011  0.0000  0.0000
  9  0  57.7899  0.0000  0.0000  0.1115  0.0000  0.0000  1471.3894  0.0000  0.0000
  9  2  62.3325  0.0000  0.0000  0.3806  0.0000  0.0000  2455.8035  0.0000  0.0000
 10  0  63.2298  0.0000  0.0000  0.0801  0.0000  0.0000  2723.0207  0.0000  0.0000
 10  2  68.2889  0.0000  0.0000  0.5504  0.0000  0.0000  191.6233  0.0000  0.0000
 11  0  69.3486  0.0000  0.0000  0.1330  0.0000  0.0000  5448.6465  0.0000  0.0000
 11  2  74.4044  0.0000  0.0000  0.0095  0.0000  0.0000  203.4749  0.0000  0.0000
 12  0  74.7374  0.0000  0.0000  0.0908  0.0000  0.0000  2378.7687  0.0000  0.0000
 12  2  79.7187  0.0000  0.0000  0.3489  0.0000  0.0000  1537.4113  0.0000  0.0000
 13  0  80.5693  0.0000  0.0000  0.4407  0.0000  0.0000  1686.6441  0.0000  0.0000
 13  2  85.4222  0.0000  0.0000  0.3644  0.0000  0.0000  492.3561  0.0000  0.0000
 14  0  86.4999  0.0000  0.0000  0.1224  0.0000  0.0000  2268.1244  0.0000  0.0000
