# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  5  1  33.5681  0.0369  0.0324  0.2598  0.1204  0.0831  1198.5634  567.1582  367.9542
  5  2  34.9401  0.0191  0.0222  0.1382  0.0697  0.0499  2824.4093  1752.2782  940.4988
  6  0  35.4903  0.0115  0.0122  0.0828  0.0309  0.0243  9977.1823  5904.8175  3359.4878
  6  1  37.6732  0.0116  0.0111  0.0802  0.0317  0.0239  4452.2477  2667.5060  1515.7671
  6  2  39.1901  0.0303  0.0281  0.2714  0.1059  0.0784  2335.3731  916.5221  613.7767
  7  0  39.7746  0.0110  0.0116  0.0905  0.0302  0.0231  15716.4932  8422.8280  5083.0543
  7  1  42.0952  0.0168  0.0171  0.1867  0.0432  0.0373  4311.7701  1550.3215  1009.9494
  7  2  43.6736  0.0129  0.0124  0.1058  0.0367  0.0255  9955.9225  4181.8011  3256.8577
  8  0  44.2127  0.0165  0.0172  0.1619  0.0432  0.0362  9456.5689  3882.3860  2381.2927
  8  1  46.5309  0.0201  0.0197  0.2396  0.0450  0.0415  3554.4533  1106.9754  755.7608
  8  2  48.0788  0.0173  0.0163  0.1671  0.0437  0.0380  6362.4621  2624.9268  1579.2514
  9  0  48.6278  0.0159  0.0167  0.1493  0.0419  0.0347  7436.5334  2967.6268  1884.7065
  9  1  50.8920  0.0341  0.0362  0.3940  0.1028  0.0798  915.4982  273.9199  196.7076
  9  2  52.5521  0.0563  0.0466  0.4586  0.1476  0.1112  867.4129  256.3417  183.4925
 10  0  53.1911  0.0219  0.0228  0.1939  0.0760  0.0569  2379.6860  1020.1411  655.9108
 10  1  55.4747  0.0516  0.0545  0.5824  0.1617  0.1302  426.7013  117.6550  86.6869
