# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
#  4  2  27.9075  0.4105  0.1902  0.5810  0.2133  0.4235  17.6270  379.0550  17.3465
  5  0  29.0211  0.0200  0.0281  0.0982  0.0775  0.0439  2027.0323  1782.3976  1005.5092
#  5  2  32.7890  0.4214  0.1480  0.4504  0.3715  0.3137  40.5475  298.5790  40.1177
  6  0  33.6703  0.0720  0.0715  0.2299  0.1817  0.1370  756.5149  979.2556  461.0933
  6  2  37.5589  0.0543  0.0541  0.3768  0.0834  0.0776  1075.4437  341.1712  259.8234
  7  0  38.2599  0.0275  0.0288  0.1652  0.0899  0.0627  2299.5303  1321.7063  774.8102
  7  2  42.0779  0.0701  0.0732  0.5487  0.2917  0.2260  845.4512  381.3919  224.5414
  8  0  42.7789  0.0139  0.0144  0.1197  0.0375  0.0271  13212.3125  5668.0981  3911.7393
  8  2  46.9505  0.0272  0.0240  0.2550  0.0888  0.0613  2674.7197  961.8230  686.7864
  9  0  47.6523  0.0127  0.0127  0.1217  0.0380  0.0228  14741.4706  4959.7288  4792.5439
  9  2  51.7830  0.0298  0.0270  0.3073  0.0694  0.0613  2669.6109  771.6669  539.1391
 10  0  52.3694  0.0305  0.0228  0.2111  0.0585  0.0478  3990.7620  1502.8042  1031.6746
 10  2  56.5779  0.0358  0.0334  0.3159  0.0674  0.0723  1171.8528  359.0316  259.4674
 11  0  57.2054  0.0232  0.0264  0.2506  0.0830  0.0624  2713.9991  1058.9028  684.7183
