# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  5  1  34.8574  0.0322  0.0390  0.1835  0.0885  0.0616  1137.9525  675.1495  417.0325
  5  2  36.2749  0.0289  0.0271  0.1459  0.0803  0.0516  2034.8546  1291.7630  756.7077
  6  0  36.8223  0.0369  0.0402  0.2148  0.1222  0.0778  2027.2923  1213.1894  724.3617
  6  1  39.0959  0.0197  0.0210  0.1776  0.0499  0.0407  3237.5735  1305.9803  846.7051
  6  2  40.6273  0.0266  0.0201  0.1262  0.1091  0.0577  2095.4689  1665.7371  858.8157
  7  0  41.2776  0.0142  0.0148  0.1193  0.0387  0.0329  10512.5358  5795.9951  3080.8459
  7  1  43.6779  0.0121  0.0118  0.1150  0.0280  0.0251  9122.8709  4089.4357  2445.3076
  7  2  45.3070  0.0096  0.0093  0.0669  0.0247  0.0185  13820.5617  9054.4621  4940.3948
  8  0  45.8802  0.0074  0.0074  0.0590  0.0146  0.0138  42057.6353  24203.3750  11039.8902
  8  1  48.1983  0.0125  0.0122  0.1371  0.0285  0.0254  11795.1989  4654.5016  2968.8538
  8  2  49.8876  0.0209  0.0203  0.1770  0.0598  0.0447  3362.4943  1342.6216  928.7278
  9  0  50.4351  0.0119  0.0120  0.0891  0.0315  0.0261  8744.7103  5555.9117  2805.8053
  9  1  52.7928  0.0243  0.0253  0.2982  0.0640  0.0572  1982.9366  612.5612  420.3821
  9  2  54.6013  0.0545  0.0423  0.3214  0.1253  0.1080  1049.0858  413.7384  277.4252
 10  0  55.0998  0.0330  0.0366  0.1716  0.0735  0.0601  2395.8710  1234.4687  719.2202
 10  1  57.5001  0.0333  0.0333  0.3049  0.1019  0.0759  701.1667  261.3099  180.3613
