# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  8  2  106.8337  0.0835  0.0775  0.6092  0.2633  0.2177  247.9457  99.2671  63.4228
  9  0  108.1718  0.0283  0.0333  0.2597  0.1197  0.0969  692.8654  372.7556  200.1920
  9  1  113.4427  0.0146  0.0157  0.0936  0.0047  0.0087  2722.3913  595.7234  460.7772
  9  2  117.1837  0.0270  0.0265  0.2161  0.0861  0.0641  783.1328  386.3857  229.2338
 10  0  118.5001  0.0329  0.0323  0.3320  0.1439  0.0938  800.3827  307.1056  213.8757
 10  1  122.8318  0.0102  0.0102  0.0652  0.0197  0.0219  2493.3478  1222.3977  679.5424
 10  1  123.7125  0.0145  0.0164  0.0806  0.0140  0.0165  2781.3169  982.1772  630.2958
 10  1  124.5908  0.0125  0.0114  0.0735  0.0186  0.0257  1528.0714  716.3903  409.3196
 10  2  127.7783  0.0405  0.0458  0.6027  0.2324  0.1718  794.6613  248.3176  169.6573
 11  0  129.0933  0.0163  0.0168  0.1507  0.0498  0.0389  2387.3273  1154.7280  667.1565
 11  1  133.0574  0.0484  0.0344  0.0542  0.0305  0.0312  541.5104  2283.4485  540.7902
 11  1  133.7298  0.0248  0.0265  0.0440  0.0203  0.0167  2848.2095  2395.3638  2845.2621
 11  1  134.1851  0.0128  0.0101  0.0623  0.0220  0.0152  5519.6467  4116.8218  2228.0909
 11  1  134.6151  0.0837  0.0032  0.0189  0.0718  0.0138  6572.1718  25854.5312  5075.1853
 11  1  135.0790  0.0186  0.0260  0.0712  0.0211  0.0335  1593.7514  1745.1650  794.9548
 11  1  135.7938  0.0156  0.0063  0.0221  0.0224  0.0118  2892.4920  4700.0927  2881.3487
 11  1  136.5296  0.0622  0.0122  0.0318  0.0271  0.0191  911.4203  2607.0277  909.4564
 11  2  138.2932  0.0399  0.0379  0.4630  0.2028  0.1127  804.7593  250.4601  199.6847
 12  0  139.5573  0.0231  0.0227  0.2547  0.0797  0.0576  1911.3840  613.4436  502.0468
 12  1  143.9734  0.0100  0.0090  0.0532  0.0228  0.0210  2150.9298  1367.6477  665.2181
 12  1  144.5885  0.0151  0.0148  0.0665  0.0247  0.0267  1785.1409  939.5974  638.1279
 12  1  144.9639  0.0340  0.0527  0.0768  0.0175  0.0257  2832.8470  1387.7872  844.2326
 12  1  145.5236  0.0418  0.0260  0.0604  0.0263  0.0227  1116.5527  1202.2479  1106.0962
 12  1  145.8948  0.0356  0.0105  0.0471  0.0268  0.0208  1032.0072  980.0808  636.9098
 12  2  148.9224  0.0756  0.0731  0.8137  0.1319  0.2056  387.1308  87.6806  68.1373
 13  0  150.1599  0.0420  0.0544  0.4222  0.3184  0.1737  473.0913  252.2419  129.4862
 13  1  155.3656  0.0197  0.0154  0.0743  0.0182  0.0252  1759.9992  819.2493  504.4257
 13  1  155.9215  0.0519  0.0661  0.0813  0.0135  0.0212  857.5139  555.4788  456.4600
 13  2  159.7788  0.1277  0.1132  0.7273  0.1897  0.2251  233.4014  69.1018  54.2524
 14  0  160.9227  0.1354  0.1232  0.8350  0.1201  0.2304  204.6537  61.0863  53.8398
