# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  6  2  44.6679  0.0248  0.0237  0.1717  0.0785  0.0514  1996.3009  1004.7072  630.0655
  7  0  45.3481  0.0277  0.0311  0.2024  0.0896  0.0640  2530.1539  1232.9758  771.4114
  7  2  50.1226  0.0174  0.0158  0.1343  0.0525  0.0392  3787.0895  1996.0102  1154.6590
  8  0  50.9025  0.0136  0.0144  0.1322  0.0368  0.0306  10068.7410  4459.0694  2728.2130
  8  2  55.7754  0.0136  0.0139  0.1433  0.0387  0.0320  7576.1374  3246.8465  2027.3213
  9  0  56.5024  0.0082  0.0082  0.0715  0.0179  0.0158  33640.5337  17314.0646  9702.3071
  9  2  61.3558  0.0234  0.0236  0.2887  0.0818  0.0661  2579.4356  853.6551  580.5060
 10  0  62.1012  0.0147  0.0148  0.1442  0.0405  0.0329  6682.0447  2815.5876  1788.1153
 10  2  67.1468  0.0636  0.0599  0.7620  0.1467  0.1725  666.2865  151.8406  108.2383
 11  0  67.8702  0.0212  0.0234  0.1322  0.0558  0.0421  2081.7206  1151.0862  673.9887
