# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  4  1  26.2487  0.0231  0.0215  0.0913  0.0579  0.0375  2368.1873  2037.8464  1010.0122
  4  2  27.5604  0.0242  0.0256  0.0983  0.0635  0.0408  2726.4751  2025.1342  1253.3991
  5  0  28.1068  0.0349  0.0387  0.1279  0.0817  0.0528  3053.6374  2521.5994  1354.4087
  5  1  30.1355  0.0376  0.0340  0.2636  0.1019  0.0908  2053.5624  979.3341  570.9302
  5  2  31.3498  0.0087  0.0089  0.0504  0.0274  0.0205  14274.5373  17889.5075  5647.0081
  6  0  31.8502  0.0238  0.0236  0.2007  0.0666  0.0492  7148.1268  2944.5734  1907.1301
  6  1  33.8835  0.0161  0.0162  0.1543  0.0365  0.0321  7980.7661  3189.1191  1984.1673
  6  2  35.2641  0.0095  0.0092  0.0605  0.0206  0.0189  17062.4990  12868.9120  5626.5139
  7  0  35.8127  0.0089  0.0096  0.0752  0.0265  0.0158  54016.5082  25223.4685  21399.5512
  7  1  37.9530  0.0186  0.0179  0.2024  0.0466  0.0373  6382.1418  2161.2088  1493.7424
  7  2  39.2996  0.0127  0.0123  0.1041  0.0306  0.0224  16959.2190  6519.0088  5514.2470
  8  0  39.7810  0.0138  0.0155  0.1354  0.0400  0.0308  17697.7275  8169.5549  4779.2273
  8  1  41.8772  0.0174  0.0168  0.1821  0.0455  0.0372  5741.7651  2147.0355  1433.0547
  8  2  43.2857  0.0287  0.0277  0.2281  0.0717  0.0448  4132.9284  1403.3107  1022.5047
  9  0  43.7586  0.0313  0.0331  0.2559  0.0932  0.0628  3810.5344  1425.4614  954.7178
  9  1  45.8971  0.0284  0.0292  0.3101  0.0868  0.0655  1800.1896  591.5324  417.1756
  9  2  47.4296  0.0405  0.0370  0.2979  0.1022  0.0856  1523.2657  569.5580  365.9516
 10  0  47.9309  0.0196  0.0242  0.1301  0.0571  0.0429  3595.6131  1895.4636  1117.1975
 10  1  49.9589  0.0464  0.0431  0.3971  0.0691  0.0692  777.3771  194.5955  146.5865
