# Column 1: Order (n)
# Column 2: Degree (l)
# Column 3: Frequency (microHz)
# Column 4: Frequency positive error (microHz)
# Column 5: Frequency negative error (microHz)
# Column 6: Linewidth (microHz)
# Column 7: Linewidth positive error (microHz)
# Column 8: Linewidth negative error (microHz)
# Column 9: Height (ppm^2/microHz)
# Column 10: Height positive error (ppm^2/microHz)
# Column 11: Height negative error (ppm^2/microHz)
#-------------------------------------------------
  5  2  32.5704  0.2993  0.3326  0.3787  0.3908  0.2227  4.1202  87.4361  4.0064
  6  0  33.2417  0.0537  0.0548  0.2818  0.3216  0.1314  1465.2803  1109.0485  657.1899
  6  2  36.9442  0.0611  0.0641  0.5568  0.2509  0.1865  1262.4890  511.1766  305.3403
  7  0  37.7363  0.0150  0.0163  0.1115  0.0402  0.0294  6496.1318  2675.2488  2097.0021
  7  2  41.6374  0.0577  0.0496  0.4520  0.2121  0.1334  1774.0553  554.4356  401.5421
  8  0  42.3028  0.0140  0.0142  0.1338  0.0396  0.0313  15893.6578  5899.9769  4025.1278
  8  2  46.4889  0.1034  0.0438  0.3150  0.3783  0.1506  1708.4834  987.6945  470.1692
  9  0  47.0807  0.0281  0.0315  0.3103  0.0982  0.0804  6651.9781  1964.8316  1361.7840
  9  2  51.2698  0.1560  0.1379  0.7635  0.1843  0.4183  1307.2212  417.1675  577.6835
 10  0  51.8187  0.0656  0.1426  0.4087  0.4098  0.2397  2779.6063  1222.9784  706.6848
 10  2  56.0552  0.2168  0.1247  0.5516  0.4009  0.3244  767.9951  311.6023  705.5162
 11  0  56.5396  0.1771  0.1396  0.8499  0.1131  0.2983  946.7851  426.5532  907.9542
